cityName,imgSrc,attraction,lat,lng,description
成都五一十大热门旅游景点,"https://img0.baidu.com/it/u=2705742557,3965543940&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",成都大熊猫繁育基地,104.150916,30.743319,
成都五一十大热门旅游景点,"https://img0.baidu.com/it/u=381127659,3648435219&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",锦里,104.056257,30.651897,锦里，传说中离浪漫最近的地方，是成都知名的商业步行街，它以明末清初川西民居作外衣，以三国文化与成都民俗作内涵，被称为“成都版清明上河图”和“西蜀第一街”。锦里古街占地30000余平方米，建筑面积14000余平方米，街道全长550米；街内由一大片清末建筑风格的仿古建筑组成，蜿蜒曲折的院落、街巷与水岸、湖泊、荷塘、石桥相呼应，主题会所、主题餐饮、主题商店坐落其中，水波灯影，别有一番意境。
成都五一十大热门旅游景点,"https://img0.baidu.com/it/u=1776192600,2894403612&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",洛带古镇,104.332467,30.643144,洛带古镇，位于四川省成都市龙泉驿区境内，总面积达20000余平方米。古镇主要包括洛带古镇核心保护区、金龙湖景区、宝胜原生态客家村三部分，呈现出“走进历史—回归自然—体验山水”的文化生态旅游格局。洛带古镇，是成都“东山五场”之一，也是四川省打造“两湖一山”旅游区的重点景区，先后荣获全国重点小城镇、成都市重点保护镇、成都文化旅游发展优先镇等荣誉称号。
成都五一十大热门旅游景点,"https://img0.baidu.com/it/u=383337324,2678351297&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=748",都江堰虹口漂流,103.639359,31.099655,四川都江堰虹口漂流拥有“西部第一漂”、“中国漂流小镇”、“全球最佳漂流地”的美誉，在国内外拥有较高的知名度。其主线河道为白沙河，属岷江河上游一级支流，是成都居民饮用水一级战备储备资源库，水质达到国家地面水标准中一类水的要求，属四川、成都避暑的首选地。漂流设计全程自由漂河段10.2公里，每年开漂达到海事部门验收标准要求。
西安五一十大热门旅游景点,"https://img1.baidu.com/it/u=3875746473,639916943&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",西安秦岭野生动物园,108.873825,34.053459,西安秦岭野生动物园，位于秦岭北麓浅山地带，是集野生动物移地保护、科普教育、旅游观光、休闲度假等功能于一体的综合性园林项目，也是全国野生动物保护科普教育基地、陕西省中小学生研学实践教育基地等。园区占地2600余亩，展养着秦岭四宝“大熊猫、羚牛、金丝猴、朱鹮”等秦岭珍稀动物以及来自世界各地极富代表性的野生动物200余种，6000余头（只），年接待游客超过180万人次。
西安五一十大热门旅游景点,"https://img1.baidu.com/it/u=3439565048,3318511871&fm=253&fmt=auto&app=138&f=JPEG?w=833&h=500",陕西朱雀国家森林公园,108.587859,33.789608,朱雀国家森林公园，位于陕西省西安市鄠邑区涝峪八里坪，是以自然山水、地质科普、森林风光、休闲娱乐为一体的生态风景旅游区。公园总面积为2621公顷，园内沟道开阔，森林茂密，山水神奇，天然森林密布，分为芦花河、秦岭梁、冰河翠、龙潭子、奇秀峰五大景区，主要有挂天飞瀑、静心湖、群龙朝圣、畅远台、冰晶顶、梦驼铃、醉仙峰、冰川遗迹、龙潭桥等景点。
西安五一十大热门旅游景点,"https://img1.baidu.com/it/u=2152391196,2308874358&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=375",秦岭国家植物园景区,108.367676,34.066212,秦岭国家植物园是由陕西省人民政府、国家林业局、中国科学院、西安市人民政府联合共建的国家级特大型综合植物园。秦岭国家植物园位于陕西省西安市周至县境内，距市中心60千米，总面积639平方千米。地理区位为东经108°13′—108°29′、北纬33°43′—34°04′之间，属暖温带大陆性山地气候。年平均降水800—900毫米，年平均温度8℃—10℃。兼具物种保育、科学研究、公众教育、生态旅游四项功能。
西安五一十大热门旅游景点,"https://img2.baidu.com/it/u=1475811971,4165922023&fm=253&fmt=auto&app=120&f=JPEG?w=750&h=500",西安植物园,109.036301,34.215163,西安植物园，始建于1959年，位于陕西省西安市雁塔区南三环路，是中科院在中国西北地区重点建设的八大植物园之一。植物园占地面积20公顷，收集保存植物有3400余种，保存国家重点保护的珍稀濒危植物有70余种；园内按照“科学内涵、文化底蕴、优美景观、现代智慧”相融合贯通的定位和建园理念，建设了独具三秦特色的秦岭园、丝绸之路园、华山岩石园、遗忘园、系统园、蔷薇园、百卉园、水景园、儿童园、本草园等11个专类园。
西安五一十大热门旅游景点,https://image.maigoo.com/upload/images/20220811/14453841685_500x312.jpg,秦始皇兵马俑博物馆,109.288527,34.39202,秦始皇兵马俑博物馆位于陕西省西安市临潼区秦陵镇，成立于1975年，是以秦始皇兵马俑为基础，在兵马俑坑原址上建立的遗址类博物馆，是中国较大的古代军事博物馆。秦始皇兵马俑，是世界文化遗产，兵马俑的发现被誉为世界第八大奇迹、二十世纪考古史上的伟大发现。秦始皇兵马俑博物馆共有一、二、三号3个兵马俑坑，埋藏着大量陶俑、陶马、青铜兵器等。
西安五一十大热门旅游景点,"https://img0.baidu.com/it/u=2794860802,2447700873&fm=253&fmt=auto&app=120&f=JPEG?w=640&h=360",终南山翠华山景区,109.018087,33.979147,陕西翠华山，地处陕西省西安市南30公里处的秦岭北麓，景区总面积32平方公里，是终南山世界地质公园的一部分。公园以自然山崩景观闻名于世，有残峰断崖、崩塌石海和堰塞湖等山崩地貌。翠华山国家地质公园其山崩地貌类型之全、保存之完整典型，为国内罕见，堪称“山崩地质博物馆”，且园区内，环境幽、奇、险、奥，从而具有重要的旅游价值、科普功能和地质遗迹保护价值。
西安五一十大热门旅游景点,"https://img0.baidu.com/it/u=517973625,384518104&fm=253&fmt=auto&app=138&f=JPEG?w=770&h=500",西安世博园,109.067589,34.328862,西安世博园，位于西安市浐灞生态区广运潭，距西安市中心约10公里，是2011年西安世界园艺博览会会址。世博园以五岛为基本单元，园区划分为长安岛、创意岛、科技岛、华夏岛、国际岛五个板块，五个岛上又分别有长安园、创意园、五洲园、科技园和体验园。西安世博园，是国家AAAA级旅游景区，也是广大市民和游客生态享受、文化鉴赏、活动休憩的高品质休闲场所。
西安五一十大热门旅游景点,"https://img2.baidu.com/it/u=576504735,1755218917&fm=253&fmt=auto&app=138&f=JPEG?w=779&h=500",曲江海洋极地公园,108.98696,34.221386,西安曲江海洋极地公园位于西安市雁塔区曲江二路1号，以展示海洋世界景观、极地旖旎风光的为主，是集海洋极地文化体验、休闲娱乐、科普教育、广场文化等诸多功能于一体的海洋极地文化主题公园。西安曲江海洋极地公园总建筑面积10万余平方米，主要由海洋馆、极地馆及黄金海岸商业街、海韵广场等几部分构成，是国内建设规模较大的海洋极地主题公园，也是全国海洋科普教育基地。
西安五一十大热门旅游景点,"https://img2.baidu.com/it/u=3786056429,2116115379&fm=253&fmt=auto&app=138&f=JPEG?w=1000&h=500",兴庆宫公园,108.990011,34.260013,兴庆宫公园，位于陕西省西安市碑林区咸宁西路，是于1958年在唐兴庆宫遗址上修建起来的文化遗址公园。兴庆宫是唐玄宗朝代政治中心所在，也是和他的爱妃杨玉环长期居住的地方。公园占地面积780亩，其中湖面150亩，园内主要景点有兴庆湖、沉香亭、牡丹园、长庆轩、阿倍仲麻吕纪念碑、唐勤政务本楼遗址、南薰阁、兴庆宫游乐场等。
西安五一十大热门旅游景点,https://image5.cnpp.cn/upload/images/20181031/09114694733_500x312.jpg,西安城墙景区,108.959139,34.26019,西安城墙景区，国家级旅游景区，是以西安古城墙为主题，集护城河、环城林带、顺城路于一体的环城风景区，也是中国现存规模较大、保存完整的古代城垣建筑。西安城墙总规划面积约为4.53平方千米，包括了护城河、吊桥、闸楼、箭楼、正楼、角楼、敌楼、女儿墙、垛口等一系列军事设施，还有东西南北四面城门，东名“长乐”，西名“安定”，南名“永宁”，北名“安远”。
南京五一十大热门旅游景点,"https://img2.baidu.com/it/u=12094053,2671599633&fm=253&fmt=auto&app=138&f=JPEG?w=753&h=500",南京市玄武湖景区,118.803993,32.076375,南京玄武湖风景区，是紫金山脚下的国家级风景区，与杭州西湖、嘉兴南湖并称“江南三大名湖”，被誉为“金陵珠明”，是江南地区最大的城内公园，也是中国的皇家园林湖泊。玄武湖方圆近五里，分为环洲、樱洲、菱洲、梁洲、翠洲五洲，洲洲堤桥相通，浑然一体，处处有山有水。环湖有玄武晨曦、北湖艺坊、玄圃、玄武烟柳、武庙古闸、明城探幽、古阅武台等众多景点。
南京五一十大热门旅游景点,"https://img2.baidu.com/it/u=2141644081,1228271312&fm=253&fmt=auto&app=138&f=JPEG?w=927&h=500",南京银杏湖生态旅游区,118.720838,31.813994,银杏湖生态旅游度假休闲观光区位于南京市江宁区，以银杏湖为中心，依山傍水，是一个以山水景观、游乐休闲为主体的生态示范园区。银杏湖生态旅游区占地十五平方公里，分为游乐区、生态休闲区、商务区、高尔夫球场、酒店别墅区。银杏湖的东面是一个大型游乐场，建造了20多个国内一流的大型游乐设施；西面是生态休闲区，其将绿道、廊桥连为一体，打造了千年银杏林、天鹅湖、四季花园、双桥湖心岛、音乐喷泉等多处景观。
南京五一十大热门旅游景点,https://image.maigoo.com/upload/images/20230413/11032654455_500x312.jpg,夫子庙秦淮风光带,118.795956,32.026196,秦淮河全长五公里，史称“十里秦淮”，是南京的“母亲河”，是孕育金陵古老文化的摇篮，也是夫子庙-秦淮风光带精华所在。夫子庙-秦淮风光带是一座集自然风光、山水园林、庙宇学堂、街市民居、乡土人情为一体的旅游景区，蕴涵着南京城市发展两千多年的历史文化积淀。夫子庙-秦淮风光带景区以夫子庙古建筑群为中心，以十里内秦淮河为轴线，东起东水关公园，西至西水关公园（今水西门）。
南京五一十大热门旅游景点,"https://img2.baidu.com/it/u=263531776,641962640&fm=253&fmt=auto&app=138&f=JPEG?w=771&h=500",南京钟山风景区,118.859406,32.069291,钟山风景区是南京城市特色的集中体现和名胜古迹荟萃之地。景区以“龙蟠”之势，屹立于扬子江畔，历经千年而郁郁葱葱，囊六朝文化、明朝文化、民国文化、山水城林文化、生态休闲文化、佛教文化系列于一山之中，为“中华城中人文第一山”。钟山于山、水、城、林浑然一体，自然景观丰富优美，文化底蕴博大深厚，中山陵景区、明孝陵景区、灵谷景区等三大核心景区分布着各类名胜古迹200多处。
南京五一十大热门旅游景点,"https://img0.baidu.com/it/u=1832723846,3862250015&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",栖霞山,118.976373,32.163867,栖霞山位于南京市东北郊，风景区总面积860公顷，主峰凤翔峰海拔286米，被誉为“金陵第一明秀山”，有“六朝胜迹”之称。栖霞山枫叶种类很多，每到深秋，山中漫山红遍，犹如晚霞栖落，蔚为壮观，是中国四大红叶观赏风景区之一。栖霞山古迹遍布，文化底蕴深厚，素有“一座栖霞山，半部金陵史”的美誉，景区内现有隋舍利塔、唐明征君碑、千佛窟等名胜古迹。
南京五一十大热门旅游景点,"https://img2.baidu.com/it/u=2843061145,3803468017&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",南京高淳国际慢城,119.089795,31.397832,高淳国际慢城旅游度假区，位于南京市高淳区桠溪镇西北部，游子山国家森林公园东麓。度假区全长48公里，覆盖面积达80平方公里，其中核心区面积50平方公里，是一处整合了丘陵生态资源而形成的集观光休闲、娱乐度假、生态农业为一体的农业综合旅游观光景区。高淳国际慢城旅游度假区，先后荣获中国生态休闲胜地、中国村镇慢游地、全国农业旅游示范点、华东金花胜地、江苏省省级旅游度假区等荣誉称号。
南京五一十大热门旅游景点,"https://img2.baidu.com/it/u=88426220,684177778&fm=253&fmt=auto&app=138&f=JPEG?w=525&h=350",莫愁湖公园,118.767697,32.042376,莫愁湖公园，位于江苏省南京市建邺区水西门大街，是一座有着1500年悠久历史和丰富人文资源的江南古典名园。公园面积为58.36公顷，其中湖面面积约33.3公顷，绿地率达93.74%，园内楼、轩、亭、榭错列有致，堤岸垂柳，海棠相间，湖水荡漾，碧波照人，主要有和平广场、胜棋楼、华严庵、莫愁女故居、抱月楼、棋文馆、碑亭、粤军墓等景点。
南京五一十大热门旅游景点,"https://img0.baidu.com/it/u=3424042059,1860104638&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",古林公园,118.759821,32.072491,古林公园位于南京市鼓楼区清凉山北面，占地面积26.7公顷，为纪念这座江南古刹古林寺，以古林寺寺名而命名。景区内，配以古朴典雅的亭、廊、轩、榭等仿古典园林建筑，景区内有牡丹芍药园、月季园、杜鹃坡、梅花岭、山茶坞、牡丹亭、天香阁、远香榭、晴云亭及四方八景阁等。古林公园内栽植的花品种很多，栽植牡丹、芍药、杜鹃、山茶、月季、梅花、樱花，主次相衬，各具特色。春天漫步其间，花香四溢。每年都会举办梅花节及梅花展活动。
